,0,1,2,3,4,5,6,7,8,9,10
10692,3272,1848,73,1851,3129,1852,3077,1171,1022.0,3763.0,1920.0
10693,2048,1500,73,1199,3129,3077,1171,1022,3763.0,2045.0,536.0
10694,1929,1330,1793,2580,2947,3129,3077,1022,3763.0,536.0,1119.0
10695,3433,1033,3214,3772,3129,1171,1022,2045,536.0,887.0,949.0
10696,1929,3773,73,225,878,3129,1852,3077,364.0,1171.0,2045.0
10697,1574,3773,1695,25,1233,283,420,1852,364.0,1171.0,3763.0
10698,416,1461,1663,1601,3129,364,3763,2045,536.0,2235.0,3771.0
10699,1929,1330,3104,1637,2776,2479,3129,364,1171.0,1022.0,3763.0
10700,3964,1515,1663,1617,3129,1852,3077,364,1171.0,3763.0,2045.0
10701,3433,509,1663,553,3129,1852,364,1171,1022.0,3763.0,2441.0
10702,1929,3773,3104,3852,1233,3913,3129,1852,3077.0,1171.0,1022.0
10703,3272,224,1793,2947,3129,1852,3077,364,3763.0,536.0,1850.0
10704,416,376,1663,531,1852,364,1022,3763,2045.0,536.0,169.0
10705,1574,3773,1663,3313,1664,1870,3557,1233,3297.0,2896.0,676.0
10706,2048,976,277,3129,1171,3763,536,2757,81.0,3521.0,1944.0
10707,2048,1227,73,3077,364,1171,1022,2045,536.0,2796.0,3465.0
10708,1574,3773,1793,728,1233,2771,2947,3129,1852.0,3077.0,364.0
10709,416,1800,1793,2947,1852,3763,2045,3720,1539.0,2675.0,1532.0
10710,416,2437,3214,1131,3129,3077,364,2045,536.0,3942.0,3872.0
10711,2657,1790,1793,3077,364,1171,1022,3763,1799.0,3303.0,1532.0
10712,3272,3977,3214,1852,3077,1171,1022,3763,2045.0,16.0,3285.0
10713,3272,224,73,839,1852,3077,364,1171,1022.0,536.0,2019.0
10714,1574,3773,1663,3313,3067,1870,2983,1233,2471.0,1311.0,676.0
10715,2048,3568,1663,2135,3129,3077,1022,3763,536.0,3764.0,1026.0
10716,416,1500,3571,3369,3129,1852,364,1171,1022.0,3763.0,2045.0
10717,1286,1800,1663,2135,3129,1852,364,1171,3763.0,2045.0,536.0
10718,1929,3773,73,3145,1233,1789,3129,1852,1171.0,3763.0,2045.0
10719,2657,327,3214,3291,1852,3077,364,1171,2045.0,536.0,1583.0
10720,1929,1330,3214,1786,3291,3129,3077,364,1171.0,3763.0,2045.0
10721,416,3533,1695,2954,3129,1852,364,1171,1022.0,3763.0,2045.0
10722,3730,3773,73,1789,1852,3077,364,1171,1022.0,3763.0,1026.0
10723,3730,1033,3214,2621,1852,3077,364,3763,536.0,3821.0,2104.0
10724,3433,3773,1695,420,3129,3077,364,1022,3763.0,85.0,2246.0
10725,3964,3533,1663,1399,3077,364,3763,1475,2514.0,1532.0,3771.0
10726,3730,509,1793,2947,3077,1022,3763,2045,536.0,2369.0,117.0
10727,1286,2095,1695,420,3129,1852,3077,364,1171.0,1022.0,3763.0
10728,1574,3773,3214,1324,2815,3291,3129,364,1022.0,3763.0,2045.0
10729,2657,3977,925,2963,1852,364,1022,3763,536.0,1452.0,1532.0
10730,3433,3773,1793,847,3077,364,536,2233,2040.0,3158.0,1532.0
10731,3964,509,925,2963,1171,1022,2045,536,2682.0,1532.0,3771.0
10732,1574,3773,1793,1754,2202,2947,3527,3129,1852.0,3077.0,364.0
10733,2048,3773,1793,3776,1852,3077,3763,2045,536.0,2840.0,3339.0
10734,416,372,1663,3890,1852,3077,364,1171,1022.0,536.0,169.0
10735,3730,3773,277,2314,3129,1852,364,1022,3763.0,536.0,2825.0
10736,3433,3773,1663,2194,676,3129,1852,3077,1022.0,2045.0,536.0
10737,3132,1727,1695,3736,1117,3129,3077,364,1171.0,1022.0,3763.0
10738,416,1500,3214,2621,3129,3077,1171,1022,3763.0,536.0,1583.0
10739,2048,1790,73,878,3129,1852,3077,364,1171.0,1022.0,3763.0
10740,2589,3495,2101,3129,1852,3077,364,1171,3763.0,536.0,1968.0
10741,1574,3773,1695,1995,237,1233,420,1238,3129.0,3077.0,1171.0
10742,1193,224,3214,692,3129,1852,3077,364,3763.0,2045.0,3518.0
10743,1000,976,1663,3354,3129,1852,3077,364,1171.0,1022.0,3763.0
10744,2048,333,1663,3361,3129,1852,1022,3763,2045.0,536.0,1968.0
10745,3433,3773,3214,14,3166,1852,3077,364,1171.0,1022.0,3763.0
10746,3035,1790,3214,1659,3129,1852,3077,1171,1022.0,2045.0,536.0
10747,1929,3773,3571,3415,1642,737,3129,1852,3077.0,1171.0,3763.0
10748,2048,1249,1663,1363,3129,1852,1022,3763,536.0,2337.0,1328.0
10749,1929,1330,73,3217,878,3129,1852,3077,364.0,1171.0,1022.0
10750,1574,3773,1793,22,1233,3605,2771,2947,1852.0,3077.0,364.0
10751,3730,3773,1793,2947,1852,364,1022,1734,137.0,1172.0,3123.0
10752,1574,3773,1793,2784,1233,2947,2181,3129,3077.0,364.0,1022.0
10753,1929,3773,73,3131,1407,2838,3077,364,1022.0,3763.0,2045.0
10754,2048,976,1695,3077,364,1022,128,1532,3771.0,1348.0,664.0
10755,3964,2974,1793,685,1852,364,1022,3763,536.0,2080.0,887.0
10756,3433,3773,3571,1467,3129,1852,3077,3763,20.0,319.0,3655.0
10757,2048,372,73,756,1852,3077,364,3763,887.0,2021.0,2515.0
10758,1929,3773,73,2580,3932,2838,3129,1852,3077.0,364.0,1171.0
10759,1193,376,3214,1878,3129,1852,3077,364,1171.0,3763.0,536.0
10760,1574,3773,3214,1324,2929,3291,3129,3077,1171.0,1022.0,2045.0
10761,1000,3971,1695,3129,1852,3077,1171,1022,3763.0,536.0,3447.0
10762,1193,376,3214,983,3077,364,1171,1022,3763.0,2045.0,536.0
10763,1574,3773,1793,1718,3084,2947,3129,1852,1171.0,1022.0,3763.0
10764,3272,3495,1012,3129,1852,3077,364,1022,3763.0,2045.0,536.0
10765,3964,1621,3214,2662,3129,1852,3077,1171,1022.0,2045.0,2917.0
10766,1929,1330,73,3131,3273,1789,3129,1852,3077.0,1171.0,1022.0
10767,3433,3773,1793,1259,2947,3129,1852,3077,364.0,2045.0,536.0
10768,1929,3773,3571,2661,2534,3129,1852,3077,1171.0,3763.0,2045.0
10769,1574,3773,73,66,470,1789,3129,1852,3077.0,1171.0,1022.0
10770,3433,746,73,2529,3129,3077,364,1171,3763.0,1968.0,3804.0
10771,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
10772,3035,976,1793,3129,1852,3077,1171,1022,3763.0,2045.0,536.0
10773,1929,3773,1695,759,1852,3077,364,1022,2045.0,536.0,4000.0
10774,1929,3773,1793,2399,2947,2318,3129,1852,3077.0,3763.0,2045.0
10775,3964,1727,3214,692,3077,364,1171,1022,3859.0,3248.0,3123.0
10776,416,769,3214,1495,3129,364,3763,2045,1164.0,2472.0,673.0
10777,1574,3773,1793,1754,2815,2947,1852,1171,1022.0,3763.0,536.0
10778,3964,3773,73,290,3129,1852,364,1171,1022.0,2045.0,536.0
10779,1574,3773,3214,1754,2202,3291,3077,364,1022.0,3763.0,2045.0
10780,3964,2237,3571,768,3077,1171,536,128,1169.0,1532.0,3771.0
10781,1193,1042,3214,3541,1852,3077,364,1171,1022.0,536.0,1395.0
10782,3964,3773,1793,2194,1894,3129,1852,364,1171.0,1022.0,3763.0
10783,2657,3977,3214,2025,3129,3763,2045,536,3175.0,2515.0,2472.0
10784,2657,327,3571,574,3129,1852,3077,1171,3763.0,2045.0,536.0
10785,1286,976,1012,3129,1852,3077,364,1171,1022.0,536.0,3175.0
10786,1193,1515,1695,3077,364,1171,3763,2045,536.0,1764.0,3375.0
10787,1286,224,73,500,3129,1852,3077,1171,1022.0,3763.0,2045.0
10788,2048,1515,4003,3129,1852,3077,1171,1022,3763.0,2045.0,1026.0
10789,3433,746,3214,2621,3129,1852,3077,364,1171.0,1022.0,3763.0
10790,1193,2095,73,1789,3129,1852,3077,364,1022.0,3763.0,536.0
10791,1574,3773,1793,1785,3116,1901,590,1233,2740.0,2947.0,107.0
10792,1286,1800,1695,3129,1852,3077,1022,3763,2045.0,1507.0,2496.0
10793,3730,3773,1663,620,773,3129,3077,364,1171.0,1022.0,2045.0
10794,1000,976,73,3129,1852,3077,364,1171,536.0,3371.0,1532.0
10795,3730,3773,73,1789,3129,3077,1171,1022,3763.0,536.0,957.0
10796,1929,3773,3214,2027,3291,3129,1022,2045,536.0,3371.0,2472.0
10797,1193,3290,1663,2981,3129,1852,1022,536,1920.0,453.0,2472.0
10798,1574,3773,1663,1785,135,2670,676,1852,3077.0,1171.0,3763.0
10799,2589,2566,1663,819,3129,1852,364,1022,3763.0,2045.0,2606.0
10800,1574,3773,1663,1324,2202,676,1852,3077,364.0,3763.0,3175.0
10801,3964,1727,1793,3833,1852,3077,364,3763,536.0,319.0,1192.0
10802,416,1461,925,2001,3129,3077,364,2045,150.0,2445.0,2472.0
10803,3035,1515,1793,1852,3077,364,3763,2045,536.0,3027.0,1532.0
10804,3964,3773,1793,847,1852,3077,364,1171,1022.0,3763.0,2045.0
10805,1286,3568,1663,3382,3129,1852,3077,364,3763.0,536.0,1336.0
10806,1929,3773,1663,3271,1233,676,3129,3077,364.0,1022.0,3763.0
10807,1929,3773,1663,1107,676,1852,3077,364,1022.0,2045.0,536.0
10808,416,1790,73,2838,1852,3077,364,1171,3763.0,2045.0,536.0
10809,3964,1515,1793,1670,3077,1171,3763,2045,536.0,2459.0,1060.0
10810,1193,3495,1793,2947,3129,1022,3763,536,3447.0,90.0,1532.0
10811,3964,2974,3214,2621,1852,1171,3763,571,3771.0,3794.0,3650.0
10812,3433,746,1663,3890,1852,364,1171,3763,2045.0,536.0,1496.0
10813,3964,2974,1793,847,3129,1852,1171,1022,3763.0,2045.0,3162.0
10814,1929,3773,1793,557,2194,1670,3129,3077,1022.0,887.0,2311.0
10815,3964,509,3571,3864,1852,3077,1171,1022,3763.0,1596.0,1532.0
10816,3964,2974,1663,819,3129,1852,3077,364,1171.0,1022.0,3763.0
10817,1286,1500,1663,3129,3077,364,3763,1596,1532.0,3771.0,673.0
10818,3964,509,4003,1852,3077,364,1171,3763,1985.0,1532.0,3771.0
10819,1574,3773,1793,1785,3116,1901,590,1233,2740.0,2947.0,107.0
10820,3964,3773,1793,3932,847,3129,1852,3077,364.0,1022.0,81.0
10821,2589,2527,1793,2016,3129,1852,364,1022,3763.0,797.0,785.0
10822,3730,3773,1793,3511,3685,3129,1852,3077,364.0,1171.0,1022.0
10823,3730,1330,3214,3675,1852,3077,1171,1022,536.0,3634.0,1563.0
10824,1929,1330,73,1163,3658,654,1789,3077,3763.0,536.0,3859.0
10825,2657,1360,1793,2947,1852,364,1171,1022,3763.0,536.0,1120.0
10826,2048,3495,1663,304,3129,1852,3077,364,1171.0,2045.0,536.0
10827,3132,3495,3214,476,1852,3077,1171,1022,3763.0,2045.0,536.0
10828,1929,1330,1793,257,2070,1290,3129,3077,1171.0,3763.0,114.0
10829,3964,1727,73,500,3129,1852,3077,364,1171.0,1022.0,3763.0
10830,1271,2437,3214,3575,2551,3077,1022,3652,3255.0,1532.0,2472.0
10831,3433,509,1663,3129,1852,3077,364,536,3778.0,3521.0,1532.0
10832,3964,3773,3214,3261,3129,1852,3077,364,1171.0,1022.0,3763.0
10833,3433,3773,3214,1698,3129,1852,3077,3763,536.0,1896.0,2235.0
10834,2657,1360,73,2529,3129,1171,1022,3763,536.0,3447.0,3248.0
10835,3964,2974,1793,2947,3129,3077,364,1171,1022.0,3763.0,2045.0
10836,3964,2974,73,1789,3129,1852,364,1171,1022.0,3763.0,2045.0
10837,3433,509,1793,2947,1852,3077,364,1022,3763.0,2045.0,536.0
10838,2657,1500,3214,3291,1852,3077,364,1171,2045.0,536.0,571.0
10839,3964,333,1663,819,1852,3077,364,1171,1022.0,3763.0,2045.0
10840,954,3495,3214,2464,3129,1852,3077,364,1171.0,1022.0,2045.0
10841,3035,746,1663,3579,3129,1852,3077,1022,2045.0,536.0,81.0
10842,3730,509,925,1818,3129,1852,364,1171,1022.0,3763.0,2045.0
10843,3964,2095,1695,994,3129,1852,3077,364,1022.0,3763.0,2045.0
10844,3964,333,3214,3129,1852,3077,364,1022,3763.0,536.0,3479.0
10845,1193,1886,1695,1736,1852,3077,364,1171,1022.0,3763.0,536.0
10846,3964,1621,3571,2403,3129,1852,3077,1171,1022.0,536.0,1539.0
10847,2657,1227,1663,819,3129,1852,3077,364,1171.0,3763.0,536.0
10848,1574,3773,73,2784,1233,1789,3895,1852,3077.0,364.0,3763.0
10849,2048,1360,3214,3570,1852,3077,1171,1022,3763.0,2045.0,536.0
10850,3272,3977,3214,1852,3077,364,1022,3763,3205.0,726.0,2472.0
10851,3964,2974,1793,2947,3129,1852,3077,364,1171.0,2045.0,3504.0
10852,3964,2974,1663,1852,1022,2045,536,2916,2459.0,1652.0,3771.0
10853,1929,3773,73,2512,1233,2838,3129,364,1171.0,1022.0,3763.0
10854,2048,3977,1793,847,3129,1852,3077,364,1171.0,1022.0,2045.0
10855,1193,3568,73,2529,3129,364,1171,1022,3763.0,2045.0,78.0
10856,3035,3233,3214,2717,3129,1852,1171,1022,536.0,1545.0,3848.0
10857,1929,1330,73,185,3774,2529,3129,1852,1022.0,536.0,2628.0
10858,1929,1330,4003,3207,1852,3077,364,1171,1022.0,3763.0,536.0
10859,1286,1848,1663,304,3129,1852,3077,364,1171.0,3763.0,536.0
10860,3964,509,1695,995,3129,1852,3077,364,1171.0,2045.0,536.0
10861,1929,1330,73,489,287,2070,1789,3129,1852.0,536.0,1452.0
10862,3964,3773,1663,819,3129,1852,3077,364,1022.0,3763.0,2045.0
10863,3433,509,3214,1878,3129,1852,3077,1171,1022.0,3763.0,2045.0
10864,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
10865,3433,1033,3214,2665,3129,1852,3077,3763,536.0,3749.0,2311.0
10866,3964,333,1695,2954,3129,1852,3077,1171,1022.0,2045.0,536.0
10867,3964,2974,1695,2954,3129,1852,364,3763,2045.0,3859.0,2564.0
10868,416,1450,3214,3842,1852,3763,2045,536,3582.0,3703.0,1532.0
10869,1929,3773,73,489,3897,1233,1789,2780,3129.0,3077.0,364.0
10870,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
10871,3730,509,3214,1559,2665,3129,1852,3077,364.0,1171.0,1022.0
10872,2589,2974,73,1851,3129,1852,3077,364,1022.0,3763.0,536.0
10873,3964,333,3214,692,1852,3077,1171,2045,510.0,404.0,1532.0
10874,1929,3773,73,749,3511,1789,3129,3077,364.0,3763.0,2045.0
10875,1574,3773,1663,3313,3067,1870,2983,1233,2471.0,1311.0,676.0
10876,3272,333,925,873,1852,364,1171,1022,3763.0,536.0,319.0
10877,2589,3977,3571,3129,1852,3077,364,1171,2045.0,536.0,3371.0
10878,1929,3773,925,111,2963,3129,1852,3077,364.0,1171.0,1022.0
10879,1574,3773,1793,1324,470,2947,3129,1852,3077.0,364.0,1171.0
10880,2657,327,1695,1852,3077,364,1171,1022,785.0,3158.0,1532.0
10881,3433,509,1793,1290,3077,3763,536,2235,1702.0,2472.0,673.0
10882,1193,3290,73,839,1852,3077,364,1171,1022.0,2045.0,536.0
10883,1929,3773,1663,3807,1233,676,3129,1852,1171.0,1022.0,3763.0
10884,1286,224,73,2918,3129,3077,364,1171,1022.0,2045.0,536.0
10885,3433,3773,3214,1878,3077,364,3763,536,3457.0,1835.0,1532.0
10886,3730,509,1663,2107,3890,3129,1852,364,536.0,78.0,2205.0
10887,1929,3773,3571,2329,2280,618,3129,1852,3077.0,364.0,1022.0
10888,3433,3773,3571,572,3129,1852,3077,364,1171.0,1022.0,3763.0
10889,1193,93,1695,3129,364,1022,2045,536,2628.0,2515.0,3771.0
10890,1574,3773,1793,728,2271,2947,3129,1852,3077.0,364.0,1171.0
10891,3964,1727,1663,2645,1852,3077,1022,3763,2045.0,536.0,3821.0
10892,2589,372,1793,3776,1852,3077,1171,3763,536.0,3859.0,424.0
10893,3964,3796,1793,2898,3129,1852,3077,364,3763.0,2045.0,536.0
10894,1929,3773,73,3131,1407,290,3763,1125,2628.0,3177.0,1532.0
10895,3964,3773,1012,3129,1852,3077,364,1171,1022.0,536.0,3749.0
10896,2589,224,1663,3129,1852,1022,2045,3192,266.0,1532.0,2472.0
10897,1286,746,3214,1495,3129,1852,3077,364,1171.0,3763.0,2045.0
10898,3730,509,3571,2534,3129,1852,3077,364,2045.0,536.0,1366.0
10899,1286,2325,1793,2947,1852,3077,364,536,3443.0,2472.0,234.0
10900,2657,1500,3571,1726,1852,1022,3763,2045,2459.0,3543.0,1532.0
10901,416,1848,1695,2047,1852,3077,364,1171,3763.0,3192.0,760.0
10902,1286,1800,3571,3864,1852,3077,1171,1022,3763.0,2045.0,536.0
10903,3730,509,1793,2947,1852,3077,3763,2045,536.0,2917.0,2311.0
10904,3730,509,3214,1559,3291,3129,1852,1171,1022.0,2045.0,115.0
10905,1000,3971,1793,1852,3077,364,1022,3763,1130.0,1563.0,1759.0
10906,3433,3796,1793,2947,364,1171,3763,536,1202.0,1532.0,2472.0
10907,1286,2325,73,1774,3129,3077,364,1171,3763.0,230.0,3399.0
10908,1574,3773,1793,2934,1088,2465,1618,1233,2282.0,2947.0,2211.0
10909,1193,3568,73,290,3129,1852,3077,1171,1022.0,3763.0,536.0
10910,1193,976,73,2529,3129,1852,3077,1022,3763.0,2045.0,536.0
10911,3035,1848,3214,3570,3129,364,1171,1022,3763.0,2045.0,536.0
10912,1193,3971,3571,2568,1852,3077,1171,1022,2045.0,536.0,3582.0
10913,416,224,2101,3129,1852,364,1171,3763,2045.0,536.0,2565.0
10914,1286,224,1663,34,1852,364,1171,1022,3763.0,2045.0,1090.0
10915,3433,1033,3104,3913,3129,1852,3077,364,1171.0,1022.0,3175.0
10916,2589,376,3214,2642,3129,1022,3763,2045,2357.0,69.0,1532.0
10917,3964,1042,3104,3161,3129,3077,364,1171,2045.0,2235.0,2587.0
10918,2589,2437,73,364,1171,1022,2045,681,1532.0,2472.0,3794.0
10919,1286,372,3214,1241,3129,3077,364,1022,3763.0,230.0,3082.0
10920,3433,1033,1793,3833,1852,3077,364,1171,1022.0,3763.0,2045.0
10921,1193,2095,3214,3570,3129,364,2045,536,1475.0,3771.0,673.0
10922,3272,976,73,3129,3077,3763,536,2825,1532.0,3771.0,3794.0
10923,1574,3773,3214,1995,1233,3605,587,3291,3129.0,1852.0,3077.0
10924,3272,1848,925,1544,1852,3077,364,1022,3763.0,3175.0,2198.0
10925,1286,1360,1663,3129,3077,364,1171,1022,3763.0,2045.0,536.0
10926,1286,2974,3571,3129,3077,1171,2045,536,1930.0,2660.0,1532.0
10927,3272,224,73,3077,364,1171,3763,536,1596.0,3248.0,2472.0
10928,2657,1500,73,3535,3129,1171,1022,3763,536.0,887.0,702.0
10929,3964,3796,3214,2621,3129,1852,3077,364,1171.0,1022.0,3763.0
10930,3730,3773,3571,3932,3129,1852,3077,1171,1022.0,3763.0,2045.0
10931,3730,3773,1663,3932,819,1852,364,1022,3205.0,2472.0,1348.0
10932,3433,746,1793,1290,3129,3077,1171,2045,536.0,211.0,1079.0
10933,3964,3773,1793,3685,3129,364,1171,1022,3763.0,2045.0,2369.0
10934,416,333,1793,3090,1852,3077,364,1171,1022.0,3763.0,536.0
10935,3433,746,1793,2947,3129,1852,364,1171,3763.0,536.0,2493.0
10936,416,1886,3571,1467,3129,1852,3077,364,1022.0,3763.0,46.0
10937,1000,1800,73,1658,1852,1022,536,549,3158.0,1983.0,3771.0
10938,3964,2237,1695,970,3129,1852,3077,364,1171.0,3763.0,2045.0
10939,3730,3773,3214,2621,3129,1852,364,1171,536.0,2195.0,2932.0
10940,2048,1500,3214,3129,1852,364,1171,2045,2119.0,3771.0,3794.0
10941,2657,509,1663,553,3129,1852,3077,364,1022.0,3763.0,2045.0
10942,3964,1461,73,1789,3129,1171,1022,3763,1119.0,3256.0,3771.0
10943,3433,1303,73,2529,3129,1852,364,1022,2045.0,784.0,3496.0
10944,1286,1848,925,3129,1852,3077,1022,3763,2682.0,1298.0,1532.0
10945,3730,3773,1793,1670,3129,1852,3077,364,1171.0,2045.0,3053.0
10946,1193,3773,73,290,3129,3077,364,2045,1539.0,1532.0,3771.0
10947,1574,3773,1663,3313,1664,1870,3557,1233,3297.0,2896.0,676.0
10948,1286,3977,1663,1190,3129,1852,3077,364,1171.0,3763.0,536.0
10949,1286,2437,3214,1953,3129,1852,3077,364,1171.0,3763.0,2045.0
10950,1929,3773,73,1089,1407,1789,3129,1852,364.0,1171.0,1022.0
10951,2048,1727,3214,3129,1852,1171,3763,99,1336.0,1078.0,1532.0
10952,3964,333,925,3129,1852,1171,2045,536,2341.0,1060.0,1532.0
10953,1286,376,1793,1894,3129,1852,3077,364,1171.0,2045.0,536.0
10954,3433,3796,3214,1808,3129,3077,364,1171,1022.0,3763.0,2045.0
10955,1574,3773,73,2672,2815,1789,2868,3129,1852.0,3077.0,364.0
10956,3433,746,73,2838,3129,1852,3077,364,1171.0,1022.0,3763.0
10957,3730,3773,3104,3913,1852,3077,364,1022,2045.0,536.0,646.0
10958,1286,1227,73,500,3129,1852,364,1171,1022.0,3763.0,2045.0
10959,3433,746,2101,3129,1852,3077,364,1171,3763.0,2045.0,536.0
10960,3730,3773,925,572,1818,1852,3077,364,1171.0,2045.0,1968.0
10961,1574,3773,1663,1995,633,1233,352,2831,676.0,1852.0,3077.0
10962,1929,3773,3214,1233,3291,3129,2045,536,571.0,2472.0,1348.0
10963,416,372,1663,3663,1852,3077,364,1171,1022.0,3763.0,536.0
10964,3730,509,1695,2954,1852,3077,364,1171,1022.0,536.0,137.0
10965,1000,224,73,2066,3129,1852,3077,364,3763.0,2045.0,536.0
10966,2589,333,3214,3541,3129,364,1022,3763,536.0,3027.0,2373.0
10967,3964,1727,1793,3129,1852,3077,1171,3763,536.0,1321.0,2514.0
10968,1286,1450,925,1317,3129,1852,3077,364,3763.0,2045.0,1295.0
10969,3272,1790,1663,3077,1171,1022,2045,536,646.0,2472.0,673.0
10970,1193,3773,1793,847,3129,1852,3077,1022,2045.0,536.0,2185.0
10971,416,2974,73,839,3129,1852,1022,1927,600.0,1532.0,2472.0
10972,1286,3971,1663,3129,364,1171,1022,3763,2045.0,536.0,1850.0
10973,2589,224,73,3129,3077,364,1022,85,2564.0,2472.0,3794.0
10974,3730,509,1793,1670,3129,1852,3077,2045,536.0,3457.0,1702.0
10975,3730,3773,1793,1318,1852,3077,364,1022,2045.0,2628.0,1532.0
10976,1574,3773,3214,3968,1462,3084,2547,3291,3129.0,1852.0,3077.0
10977,1286,3937,1695,3129,1852,3077,1171,3763,536.0,2825.0,1532.0
10978,2048,1249,1793,195,3129,1852,3077,1171,1022.0,3763.0,2045.0
10979,416,2566,3214,692,3129,1852,3077,1022,3763.0,2045.0,536.0
10980,1929,3773,925,3911,620,2963,1852,3077,364.0,2045.0,169.0
10981,416,2118,2101,2900,3129,1852,3077,364,2045.0,571.0,3771.0
10982,3964,354,3104,3129,3077,364,1022,3763,536.0,3848.0,2472.0
10983,1286,3495,3104,441,3129,1852,3077,1171,1022.0,3763.0,536.0
10984,3964,509,1793,2947,3129,3077,364,1171,3763.0,2045.0,3848.0
10985,3964,3773,1663,3129,1852,3077,364,1022,3763.0,2045.0,536.0
10986,3964,1515,73,1199,1852,3077,364,1171,1022.0,2045.0,1539.0
10987,1929,3773,3104,1089,2194,1375,3129,1852,3077.0,3763.0,128.0
10988,3730,3773,1663,3146,1233,819,3129,1852,3077.0,364.0,1171.0
10989,1193,376,3214,2025,1852,3077,1171,3763,3181.0,3205.0,3255.0
10990,416,3568,1793,3090,3129,1171,1022,3763,2341.0,3203.0,1944.0
10991,2657,1790,73,2098,3129,1852,3077,364,1022.0,3763.0,536.0
10992,3730,3773,73,1789,1852,3077,364,1171,1022.0,3763.0,536.0
10993,3433,3773,73,290,3129,1852,1022,3763,2045.0,536.0,2638.0
10994,3272,1800,3214,1784,3129,3077,1022,536,1563.0,1532.0,3771.0
10995,1193,224,1663,3129,3077,1022,2195,3701,1532.0,3771.0,3794.0
10996,3730,3773,3104,1245,1852,3077,364,1022,3763.0,2045.0,536.0
10997,1574,3773,73,1462,2521,1233,1789,2268,3129.0,364.0,2045.0
10998,3730,3773,73,2759,662,3129,1852,3077,364.0,1171.0,1022.0
10999,3730,509,73,87,878,3129,1852,3077,364.0,1171.0,1022.0
11000,3272,976,1663,3129,1852,364,1171,2045,69.0,3600.0,1532.0
11001,1574,3773,1663,2005,3751,1870,1054,1233,2620.0,40.0,2292.0
11002,1286,1500,3214,560,3129,1852,364,1022,2045.0,2520.0,408.0
11003,3035,1500,1663,3572,1852,3077,1171,1022,3763.0,536.0,497.0
11004,1193,509,1663,1614,3129,1171,1022,3763,536.0,2235.0,1532.0
11005,1929,3773,1793,1611,572,1290,3129,1852,3077.0,364.0,1171.0
11006,3433,746,925,2214,3129,1852,3077,364,1022.0,3763.0,2045.0
11007,3433,3773,1793,2092,3833,1852,3077,2045,1764.0,1532.0,2472.0
11008,1574,3773,3214,3419,2271,3291,3129,1852,364.0,1022.0,2045.0
11009,1286,372,1663,2693,3129,1852,3077,364,3763.0,536.0,2341.0
11010,3132,3495,73,2068,3129,3077,364,1171,1022.0,2045.0,536.0
11011,1929,3773,1663,2306,819,3129,1852,3077,364.0,2879.0,3771.0
11012,1929,3773,3214,774,3291,1852,3077,364,1171.0,3763.0,1539.0
11013,1286,224,1793,2947,3129,1852,3077,364,1022.0,3763.0,536.0
11014,3433,746,1663,531,3129,1852,3077,364,1022.0,3763.0,2045.0
11015,1929,1330,1793,204,833,1894,3129,364,1171.0,3763.0,2045.0
11016,3433,3773,73,2529,3129,1852,3077,364,2045.0,536.0,169.0
11017,1929,1330,1793,3847,3774,1290,3129,1852,3077.0,364.0,1171.0
11018,3272,3495,3214,3972,3129,1852,3077,1171,3763.0,2045.0,536.0
11019,3035,1500,1793,1760,3129,3077,1171,1022,1035.0,3444.0,15.0
11020,1574,3773,3571,1728,2670,2534,3129,3077,1171.0,1022.0,3763.0
11021,2048,333,3104,665,3077,364,1171,1022,3518.0,1532.0,3771.0
11022,1929,3773,73,3131,3932,290,1852,3077,1022.0,3763.0,536.0
11023,2048,2527,73,2838,3129,1852,3077,1171,1022.0,2045.0,536.0
11024,3730,3773,1793,3833,3129,1852,3077,364,1171.0,3763.0,2045.0
11025,1574,3773,73,3968,1462,3241,3631,1233,2015.0,1789.0,2440.0
11026,3730,3773,73,3033,2529,3077,1171,3763,1073.0,3027.0,1944.0
11027,3035,3568,1793,1852,3077,364,1171,1022,2045.0,536.0,1164.0
